,ensembl_gene_id,external_gene_id,con1_ExpCounts,con2_ExpCounts,mic1_ExpCounts,mic2_ExpCounts,mic3_ExpCounts
6351,ENSRNOG00000016545,Ift140,3.8733839405,4.2301661357,4.6221237304,4.4749118038,4.2894697461
6352,ENSRNOG00000016547,Rgs19,1.1479372568,0.2574261589,3.4417718705,3.3894429467,3.5055792599
6353,ENSRNOG00000016550,Dclk2,-0.40063611,0.7438039612,1.1851815085,1.2635907904,0.7647658111
6354,ENSRNOG00000016551,Bcl2l11,2.475554644,3.24826022,3.6916280523,3.519344722,3.1308491337
6355,ENSRNOG00000016552,Hmgcs1,9.5604566932,8.8717878131,8.7578821937,9.5303612796,7.3421410534
6356,ENSRNOG00000016559,Tm2d2,4.5853735647,4.652911064,4.9326840625,5.1615495883,5.3795479847
6357,ENSRNOG00000016560,Card19,1.3064610483,-0.4817608179,3.9105189714,3.5963072739,4.2954452746
6358,ENSRNOG00000016561,Pclaf,-0.5740393878,-1.0695048655,0.9727709735,1.4646451272,1.0737595606
6359,ENSRNOG00000016562,Zfp24,2.8803756298,3.1082872985,3.7993616814,3.9393454248,3.7251200808
6360,ENSRNOG00000016565,Zfp524,2.2073030285,1.9073895363,3.4817198953,3.232969265,3.5361818061
6361,ENSRNOG00000016566,Arhgap39,2.5827402078,2.1603261053,3.7987809029,3.6995860679,3.2341369288
6362,ENSRNOG00000016571,Ngf,-0.40063611,-0.6523807035,0.2814955352,0.8258859755,1.0170296647
6363,ENSRNOG00000016573,Dgat2,8.2472464767,8.5257027546,7.8209814234,7.6545146552,7.8965879717
6364,ENSRNOG00000016574,Fiz1,2.7937843721,2.9972190644,4.4642406858,4.321451543,4.1179977033
6365,ENSRNOG00000016575,Tnfrsf1b,5.2344852747,5.0985789217,5.5953379437,5.5299016065,5.4957446031
6366,ENSRNOG00000016576,Carmil1,1.0316680824,0.9957229428,3.2378894689,3.3770324865,2.9759084402
6367,ENSRNOG00000016578,Mtpap,3.8829795029,3.857332912,5.1328127857,5.0591578168,4.967165355
6368,ENSRNOG00000016580,Rps23,6.9638895824,6.9395519105,9.1980925225,9.1843436611,9.481762008
6369,ENSRNOG00000016581,Serpinb1a,0.5299217162,0.599163856,3.0768885727,2.7653316908,3.3535008169
6370,ENSRNOG00000016585,Bmi1,3.0393711806,3.081311543,2.9314016324,3.2051571545,3.1574710005
6371,ENSRNOG00000016587,Ninj1,6.560045078,6.3325223123,7.1994016699,6.9885066466,6.9916695417
6372,ENSRNOG00000016589,Mlf2,6.8609058728,6.8103239399,7.1445518965,7.2566648665,6.9768909816
6373,ENSRNOG00000016591,Utp15,2.97785929,3.4408515408,4.6932907575,4.8653576138,4.546569685
6374,ENSRNOG00000016592,Gnai2,5.9160502539,5.8812707246,8.1009181885,7.9877115154,8.0427472356
6375,ENSRNOG00000016595,Hhex,7.6095372581,6.0902047528,6.020469963,5.9749302438,5.8446902523
6376,ENSRNOG00000016596,Hspa4,6.5251273596,6.728732774,8.4606370919,8.4711817963,8.4789939327
6377,ENSRNOG00000016608,Zfp579,-0.1060851049,-0.6523807035,1.2990735289,0.9650552509,0.6941498189
6378,ENSRNOG00000016610,Arhgap1,4.5113268254,4.652911064,6.1650896387,6.0550172338,6.2223767968
6379,ENSRNOG00000016611,Hras,4.6007580872,4.9109628779,5.2741720583,5.3092593663,5.4588150505
6380,ENSRNOG00000016612,Trim36,0.0213328847,0.6732957957,0.6681467,0.4993671215,0.6941498189
6381,ENSRNOG00000016617,Wwtr1,2.7392198108,2.7108054595,4.0086516611,4.0200202959,3.8602597613
6382,ENSRNOG00000016619,Use1,4.2950990116,4.2665438049,6.0051257931,5.9708067768,6.0580970365
6383,ENSRNOG00000016620,Csnk1g1,1.0909736433,1.6745431027,2.688157513,2.5828511435,2.3527471046
6384,ENSRNOG00000016621,Actl7b,-2.042283144,-1.3342107773,1.2241531101,0.4993671215,0.1775350632
6385,ENSRNOG00000016622,Ankra2,2.453127683,2.4824322549,3.4898983065,3.4021150805,3.6519274642
6386,ENSRNOG00000016629,Tut7,7.055038286,6.7419059358,6.581193446,6.666514568,6.1066361201
6387,ENSRNOG00000016630,Tln1,6.8077185286,6.7772455521,7.9370085176,7.9901632897,7.6588661287
6388,ENSRNOG00000016631,Zfp276,3.0393711806,3.2114126197,4.2922598711,4.2820579305,4.2407530315
6389,ENSRNOG00000016632,Dsg3,-2.042283144,-2.6712702178,2.3263493681,1.0299092288,1.1809360981
6390,ENSRNOG00000016635,LOC361646,3.5844963131,3.6934036292,4.7275996673,4.9682216022,4.5861069563
6391,ENSRNOG00000016636,Lpin3,4.1814122033,4.0815466366,6.120598558,6.1655797396,5.7883458492
6392,ENSRNOG00000016638,Gnb1,5.5337825885,5.565665503,6.9963220852,6.9496242373,7.0988972665
6393,ENSRNOG00000016641,Actl7a,-2.042283144,-1.3342107773,1.7093449597,1.5989502717,0.5416177036
6394,ENSRNOG00000016643,Lpcat2,1.2027368821,1.7789667437,3.1596337649,2.9101767607,3.3096522641
6395,ENSRNOG00000016645,Sfmbt1,4.8613846345,4.3423497388,5.3857369166,5.3824842538,5.1515775467
6396,ENSRNOG00000016648,Gulo,9.6558266236,9.6289913329,7.4105289033,7.4043905406,7.464380183
6397,ENSRNOG00000016653,Ngef,5.0223736483,4.5921009749,3.9861549128,3.5305939483,3.7339474825
6398,ENSRNOG00000016655,Pex6,5.9018163006,5.8758060418,5.7335352701,5.7291637521,5.5709534386
6399,ENSRNOG00000016659,Habp2,7.1354528806,7.2441372672,6.2931717357,5.8276657919,5.7902302606
6400,ENSRNOG00000016660,Cox5b,6.0602781442,6.2272522277,6.7347322584,6.7276628483,6.9903255766
6401,ENSRNOG00000016665,Tpra1,3.7683059575,3.7798362672,5.0293696212,4.7783803186,5.0239080819
6402,ENSRNOG00000016670,AABR07028769.1,1.4939055888,1.9095382104,3.8678414315,3.7629582783,4.0489343154
6403,ENSRNOG00000016675,Kcnn2,0.7665725517,2.2599211328,-2.6712702178,-1.2301914555,-2.6712702178
6404,ENSRNOG00000016677,Csnk1g3,3.1140340964,3.0256564946,3.5501085873,3.5090311346,3.5869560621
6405,ENSRNOG00000016678,Angptl2,4.040651041,3.7111093827,3.6776565568,3.6591573667,3.7427212003
6406,ENSRNOG00000016680,Nsd1,6.3484926237,6.2318591972,6.6282712245,6.844396233,6.0350682477
6407,ENSRNOG00000016683,Zfp668,0.9052006904,1.1069020893,2.8339850772,2.707032287,2.6077963745
6408,ENSRNOG00000016686,Tmem167a,0.6919204765,1.1594355017,3.0003764834,2.6668146422,3.0053719946
6409,ENSRNOG00000016688,Ston1,-0.1060851049,0.1576526436,0.9727709735,0.4047242121,1.0502041228
6410,ENSRNOG00000016689,Fanci,1.0316680824,0.6732957957,2.6314465272,3.5528326291,2.6977156518
6411,ENSRNOG00000016690,Idi1,6.5333952835,5.8951427035,6.2495302327,6.7779118256,5.3222255541
6412,ENSRNOG00000016692,Hsdl2,5.1637391817,4.3366578513,6.8103445077,6.7686187785,7.0937287163
6413,ENSRNOG00000016695,Mmp2,3.7863590739,3.6389440127,3.4167565033,2.5828511435,3.3304050502
6414,ENSRNOG00000016696,Angpt2,-0.5740393878,0.0504629582,2.1946039223,1.7624534549,2.0189312849
6415,ENSRNOG00000016697,Lrrc56,0.5977375055,0.431570994,0.1540915858,0.8353515433,-0.5196582529
6416,ENSRNOG00000016698,Rnmt,3.1269846526,3.6754778757,5.207668039,5.1024311201,5.0420763828
6417,ENSRNOG00000016700,Tcf21,2.1526798904,1.3064493079,2.0929942941,2.2156360813,1.9897461557
6418,ENSRNOG00000016704,Pcyox1,5.7852604844,5.6779640476,6.1512540056,6.459945826,6.0297013003
6419,ENSRNOG00000016705,Prpf4b,5.5466293283,5.719823743,6.2572308328,6.4013750447,6.0386707773
6420,ENSRNOG00000016706,Fanca,0.9698197176,0.5210153764,1.8405384058,2.6043045632,2.2570284795
6421,ENSRNOG00000016707,Casp2,2.8115233988,3.0256564946,4.2290964371,4.2278018868,4.0489343154
6422,ENSRNOG00000016708,Necab3,0.6919204765,0.2574261589,2.8835154432,3.3518866254,3.3304050502
6423,ENSRNOG00000016717,Gas2,6.3270697755,6.1675870634,6.3936523563,6.3323606615,6.4456641322
6424,ENSRNOG00000016719,Zfp161,2.8815517642,2.6200005204,3.3827133184,3.3392753549,2.8995043495
6425,ENSRNOG00000016722,Xpo6,5.5857862201,5.9904232589,6.4988356572,6.6880241412,6.3744842961
6426,ENSRNOG00000016723,Phpt1,3.8769265772,3.788201415,4.6331699701,4.543150757,4.9274679262
6427,ENSRNOG00000016724,Epb41l3,0.9698197176,0.1576526436,2.2523029618,2.1294777703,1.4289650661
6428,ENSRNOG00000016725,Elp1,4.048152206,4.1008152672,6.0690833447,6.1595238659,5.8133197773
6429,ENSRNOG00000016727,Akr1a1,7.7905866073,7.7402440476,9.2023743983,9.0675628279,9.4225878606
6430,ENSRNOG00000016728,Tiam2,-1.2710402838,-0.1912440573,0.4222110292,-0.1488396957,0.4588442634
6431,ENSRNOG00000016731,Tpm2,1.6200592611,1.3064493079,3.3478473648,3.4017475586,3.1574710005
6432,ENSRNOG00000016733,Rab13,3.2749728525,2.6011329746,4.9675530201,5.2424171496,5.1810543182
6433,ENSRNOG00000016740,Fam210a,6.3860183516,6.1866966148,6.0893039389,6.1342135478,5.8455050417
6434,ENSRNOG00000016744,Chd6,4.8093634176,4.4089563386,5.0566156957,5.2994283353,4.6666898534
6435,ENSRNOG00000016748,Poll,3.1688736828,3.0115792925,4.7906208549,5.3092593663,4.7386295272
6436,ENSRNOG00000016750,Cyp26a1,1.6597727273,2.7626658466,-1.3003091854,-0.348701003,-0.8292911543
6437,ENSRNOG00000016751,Slc25a28,3.7683059575,3.5133840868,5.1381791872,5.150618213,4.9351431968
6438,ENSRNOG00000016752,Crispld2,1.489063572,1.8763395766,3.2090387202,3.232969265,3.1574710005
6439,ENSRNOG00000016754,Bcs1l,3.1410832354,3.4303076934,4.2016305663,4.1857274049,4.0559913428
6440,ENSRNOG00000016756,Ptgir,0.7665725517,1.396744637,2.8835154432,2.6462774271,2.6236525878
6441,ENSRNOG00000016758,Loxl2,3.5844963131,3.0398779197,4.0417523954,4.0281388037,4.0589450312
6442,ENSRNOG00000016760,Kctd19,-2.042283144,-2.6712702178,2.2333251993,2.348699998,2.0755879025
6443,ENSRNOG00000016763,Fgfr4,5.5090459054,5.5310950371,4.520116371,4.705806775,3.8087160398
6444,ENSRNOG00000016767,Ggps1,3.5697705636,3.1431400599,4.6226343009,4.422191813,4.4655728606
6445,ENSRNOG00000016769,Rab38,4.0982235214,4.2484696255,3.6706197402,3.6795133296,3.7858068438
6446,ENSRNOG00000016770,Calm3,4.5750253112,4.7460303558,5.6905602372,5.7049654017,6.0279078718
6447,ENSRNOG00000016773,Sap130,3.939411405,3.953517213,5.1582153084,5.2795629852,4.5714071619
6448,ENSRNOG00000016774,Telo2,3.0691707854,3.0398779197,3.5833867476,3.4734496013,3.7772920398
6449,ENSRNOG00000016776,Extl1,5.4508394335,5.4753052947,2.2710343214,2.8928466798,1.8984717924
6450,ENSRNOG00000016777,AABR07018321.1,4.2107181791,3.9756601023,4.6254392136,4.8896304059,4.6386189083
6451,ENSRNOG00000016778,Cops7a,5.3451926868,5.4881988935,6.1154253839,6.2283769788,6.282277308
6452,ENSRNOG00000016779,Fam120a,6.7860571019,6.7884534618,7.5485064975,7.5597362293,7.113320519
6453,ENSRNOG00000016780,RGD1310951,2.0959069557,2.2599211328,2.9547615798,3.1331866702,2.9759084402
6454,ENSRNOG00000016781,Ppib,7.4362852003,7.2341836114,8.1622753626,8.1650217267,8.3168965123
6455,ENSRNOG00000016789,Actr1b,5.9404201019,5.9443836584,6.7844703867,6.7956793168,6.6105150716
6456,ENSRNOG00000016790,Kmt5b,5.059962608,5.0083736187,5.0238028891,5.1469681198,4.7945492342
6457,ENSRNOG00000016791,Chka,7.1012290643,7.492334938,6.6770863461,6.3389343452,6.0169374968
6458,ENSRNOG00000016794,Phyhd1,6.5570117908,6.2990057669,6.2333242262,5.8299440352,6.2732070392
6459,ENSRNOG00000016795,Rabl6,4.269657349,4.4035217456,5.1831288319,5.3190238585,5.2064883752
6460,ENSRNOG00000016800,Ss18,4.5003768317,4.7156535512,5.6818899422,5.6752697247,5.7451843012
6461,ENSRNOG00000016807,Oat,7.2501477813,8.1286876008,4.68283694,4.9091122727,5.0349507911
6462,ENSRNOG00000016810,Stmn1,3.3003217668,3.0115792925,5.3679673124,5.5268995798,5.2347506811
6463,ENSRNOG00000016813,Tia1,0.3474039476,0.7438039612,2.1946039223,2.3986692983,2.1826336136
6464,ENSRNOG00000016815,Tmem135,6.5600319606,6.4492127131,5.8580808089,6.0522684776,5.6987540284
6465,ENSRNOG00000016816,Phf2,4.7088278625,4.5335984976,5.3040368139,5.2217452966,4.8443116768
6466,ENSRNOG00000016818,Fgfr3,4.3446746725,4.3599093383,4.703669371,4.6241467837,4.4534383093
6467,ENSRNOG00000016825,Cd3eap,0.9698197176,1.9080037698,3.4341465003,3.3518866254,3.606891096
6468,ENSRNOG00000016826,Pla2g2d,-0.771168893,-0.4817608179,3.9517380354,2.6668146422,3.8843266613
6469,ENSRNOG00000016827,Slc38a3,9.5256598897,9.4791561136,8.274853842,8.2767293161,7.834413693
6470,ENSRNOG00000016829,Isoc2b,4.2950990116,4.1018223117,4.3322291109,4.0437690254,4.3481396552
6471,ENSRNOG00000016831,Serpinh1,4.6459511467,4.6298248992,6.4139573776,6.327515477,6.6611438625
6472,ENSRNOG00000016833,Ide,6.7462022094,6.5059374722,7.9574119514,7.9920973006,7.819619305
6473,ENSRNOG00000016834,Wdr37,3.7221593768,3.9327657094,4.3142805239,4.6062353138,3.9763978302
6474,ENSRNOG00000016846,Pik3cd,2.7392198108,2.6930959527,4.2107308886,3.9209115994,4.4851548113
6475,ENSRNOG00000016847,Bace1,3.6251870478,3.2238000166,2.5105488523,2.7461591339,2.2822823839
6476,ENSRNOG00000016848,Fzd4,5.4701221309,5.451828719,5.46996437,5.481682761,5.4482601821
6477,ENSRNOG00000016849,Ppp2r5d,4.635581813,4.4816258542,4.8035448019,4.9473880403,4.7165313044
6478,ENSRNOG00000016852,Apobec3b,-0.9995623168,-1.0695048655,1.2620996003,0.9650552509,1.6965280199
6479,ENSRNOG00000016853,Dsg1,-0.5740393878,-0.6523807035,1.1851815085,2.0690406861,0.2775246716
6480,ENSRNOG00000016855,B3galnt2,3.8726236709,4.101620959,4.8531499346,4.8293725985,4.8622167655
6481,ENSRNOG00000016866,Fhl2,0.6131937373,0.7438039612,3.6236599565,3.5528326291,3.6399543742
6482,ENSRNOG00000016867,Zfp346,2.5408166652,2.6570111177,4.0252969578,3.9463343414,3.6242772919
6483,ENSRNOG00000016870,Pcif1,3.5844963131,3.6573265861,4.4271430362,4.4395424957,4.3989770044
6484,ENSRNOG00000016873,Msrb2,4.3688379583,4.3421793085,5.0791910547,4.9431849809,4.9877562949
6485,ENSRNOG00000016874,Zfp521,-0.771168893,-0.0653345537,0.8782004631,0.8971480798,1.1283428568
6486,ENSRNOG00000016875,Cbx7,2.0368080485,1.5619672806,2.6985729871,2.7842527939,2.156607559
6487,ENSRNOG00000016879,Ldlrad4,3.6841489843,3.6014608999,3.4350603536,3.4017475586,2.9151123033
6488,ENSRNOG00000016883,Entpd7,0.6919204765,1.396744637,3.1596337649,3.2957641967,2.6522462433
6489,ENSRNOG00000016885,Klf6,2.5827402078,2.3072536519,5.0512074899,5.1359621012,4.8963518767
6490,ENSRNOG00000016886,Rnf25,3.0691707854,3.5629778903,5.1382812109,4.9091122727,5.0526992132
6491,ENSRNOG00000016888,Pask,1.2027368821,0.8110261828,2.8712913566,3.5305939483,2.8353270937
6492,ENSRNOG00000016889,Fancc,1.9751844074,1.7449917992,2.3612080071,2.5610738817,2.1301033584
6493,ENSRNOG00000016890,Tppp3,-0.5740393878,0.2574261589,0.6681467,-0.0516894527,1.4616433685
6494,ENSRNOG00000016891,Uimc1,4.113963353,4.1018223117,5.3198653845,5.3511346849,5.4616078317
6495,ENSRNOG00000016892,Nr2f6,5.4679425792,5.6757114744,6.2046003634,6.0452853534,6.2386415308
6496,ENSRNOG00000016896,Rpl3,8.0460518482,7.979741487,10.2316008686,10.1678750631,10.4212670783
6497,ENSRNOG00000016905,Hmg20a,3.7683059575,3.9460600771,4.6898145614,4.8519681963,4.8884668605
6498,ENSRNOG00000016906,Lipt2,-0.1060851049,0.3507436427,1.5343340565,0.8258859755,1.4616433685
6499,ENSRNOG00000016907,Ppp5c,4.8356084883,4.8049299774,5.3663350491,5.4929983227,5.2804470603
6500,ENSRNOG00000016910,Ralgps1,2.0063252289,1.9073895363,3.5741399425,3.4617440083,3.2709943316
6501,ENSRNOG00000016912,Btf3,5.2653198054,5.2946313208,6.9988245785,7.094534463,7.4211731069
6502,ENSRNOG00000016913,Stk36,2.0666600987,2.3072536519,3.8432686299,4.0748378457,3.5158524048
6503,ENSRNOG00000016919,Scaf8,4.936059953,4.9461891816,5.5615578804,5.698546436,5.2776424847
6504,ENSRNOG00000016920,Spire2,-2.042283144,-1.3342107773,3.7858140167,3.1183514808,3.4848108717
6505,ENSRNOG00000016921,Klhl11,2.0666600987,2.210982879,2.6168768738,2.8928466798,2.0475376987
6506,ENSRNOG00000016923,Clptm1l,6.9488202596,7.0200545766,7.8441207664,7.877994751,7.6960672338
6507,ENSRNOG00000016924,Acly,8.1252317482,9.302547028,7.5459900634,8.0270890439,6.9843454246
6508,ENSRNOG00000016926,Plekhs1,0.837551073,-0.6523807035,2.136545095,2.0995756823,1.9599584117
6509,ENSRNOG00000016930,Ube2s,3.5777743019,3.6733117405,4.7602832089,5.1503994677,5.3241559168
6510,ENSRNOG00000016932,Simc1,2.7576382524,3.4303076934,3.3300932308,3.3391474043,3.0399519184
6511,ENSRNOG00000016935,Mapk1ip1,2.6032538074,2.6011329746,3.4905377941,3.4734496013,3.5260529135
6512,ENSRNOG00000016936,Nadk,7.6838790756,7.7669472406,7.9876346995,7.9743448705,7.9642521005
6513,ENSRNOG00000016937,Mtfr1l,5.8568003632,5.7135129943,6.3756885327,6.5414180811,6.4335228227
6514,ENSRNOG00000016939,Chmp7,4.9451283428,4.8733223988,5.5153492808,5.4741574185,5.4401919116
6515,ENSRNOG00000016940,Ppp2r2d,3.2621293922,3.666430777,5.2173583742,5.0524617015,5.5060877666
6516,ENSRNOG00000016942,Wdr48,4.2437589609,4.296173177,5.4631794239,5.5604066836,5.3309791925
6517,ENSRNOG00000016945,Pla2g2a,-0.1060851049,-0.329202058,2.4783499762,0.5881817031,1.3740057422
6518,ENSRNOG00000016948,Nhlrc2,5.061520114,5.0510910741,5.7385406748,6.0060101839,5.1515446038
6519,ENSRNOG00000016949,Slc25a33,2.3836759247,2.6011329746,3.5299535367,3.3262946909,3.8683000266
6520,ENSRNOG00000016950,Otud1,0.1384049596,0.0504629582,4.1469051254,3.8797196714,3.2090315879
6521,ENSRNOG00000016952,Uqcr11,5.6314683074,5.615522415,6.4534734596,6.3113006773,6.7410368673
6522,ENSRNOG00000016955,Mindy3,5.5030814762,5.4251773442,5.0348327554,4.976471512,5.0978485174
6523,ENSRNOG00000016957,Igfbp2,1.5371941497,-1.0695048655,4.7410644026,4.7497874817,6.3828432478
6524,ENSRNOG00000016960,Polr3e,3.3631350962,3.6014608999,5.4197935984,5.400193485,5.2705615986
6525,ENSRNOG00000016961,Rps27,6.4915322666,6.3855561856,8.6885478373,8.392417248,9.2517508609
6526,ENSRNOG00000016962,Neu2,1.1479372568,0.1576526436,0.5504131014,0.1944915939,-0.6349364916
6527,ENSRNOG00000016963,Trip12,7.2100418262,7.2316326771,7.994713071,8.1439163152,7.7931986769
6528,ENSRNOG00000016965,Anapc1,4.4503580032,4.488110224,6.0963843008,6.2699312048,5.7211241228
6529,ENSRNOG00000016967,Hfe,5.6950134301,5.011949379,5.423775002,5.1434186839,5.2285178419
6530,ENSRNOG00000016968,Gramd4,4.791284791,4.5728625412,5.0155511637,4.9347419479,4.743008842
6531,ENSRNOG00000016971,Zfp612,2.5827402078,3.3076556558,3.6276624647,3.8418395603,3.2090315879
6532,ENSRNOG00000016973,Tmem242,3.3252329672,3.2360819566,4.0417523954,4.2953090131,4.3538775254
6533,ENSRNOG00000016974,AABR07068351.1,3.2095806936,3.4195785316,5.0428934962,4.751855593,5.1046708441
6534,ENSRNOG00000016975,Pxmp4,4.5435275951,5.5656898329,5.3706836539,5.0652042771,5.0491669535
6535,ENSRNOG00000016976,Clcn7,3.9231856717,3.9678750494,5.9473715569,5.931034589,5.7099824333
6536,ENSRNOG00000016978,LOC308990,-0.771168893,-0.4817608179,1.9240989923,1.1514761887,1.5838606095
6537,ENSRNOG00000016980,Qprt,6.4425671647,6.2455924894,6.2311496053,6.0549198497,6.2732070392
6538,ENSRNOG00000016984,Atg13,4.6508863123,4.8174896693,5.0646901803,5.0681022334,5.0098030533
6539,ENSRNOG00000016987,Pstpip2,3.7773607539,4.6845785531,4.0580222564,4.0279800556,3.6801542442
6540,ENSRNOG00000016989,Dolk,4.5113268254,4.4197644917,5.0071961086,5.0564753165,5.1416276406
6541,ENSRNOG00000016991,Arl2bp,4.0255306823,4.1801902028,5.6801916576,5.8659149762,5.5959835067
6542,ENSRNOG00000016998,Atxn1,3.5686235391,3.5823477052,2.4626289604,3.4498241599,2.1031031136
6543,ENSRNOG00000017001,Zfp652,4.0102501727,3.6203241855,4.1005323344,4.3084394921,3.5955057236
6544,ENSRNOG00000017003,Plxna1,3.2095806936,3.5133840868,5.6393079684,5.806998068,5.3311246374
6545,ENSRNOG00000017012,Coq7,2.4976383037,2.0533424129,3.3121178852,3.2191302286,3.7251200808
6546,ENSRNOG00000017017,Zbtb43,3.1269846526,3.0676321278,2.8589628083,2.8928466798,2.6611593359
6547,ENSRNOG00000017020,Inpp5d,2.7937843721,2.7962318877,4.7611115891,4.5151090483,4.743008842
6548,ENSRNOG00000017021,Galnt18,2.3597619427,1.6004769004,2.6601517146,2.7653316908,2.6234625826
6549,ENSRNOG00000017022,Cerk,3.9948060833,3.6481645777,5.2625189643,5.0564753165,5.516357304
6550,ENSRNOG00000017023,Tcf25,6.5065842815,6.4306306969,7.4168927499,7.4652397115,7.4276284211
6551,ENSRNOG00000017029,Snx1,4.0995959009,4.1606715815,5.7199145392,5.5956457672,6.0095591184
6552,ENSRNOG00000017030,Arid1b,4.8049424431,4.6991576384,5.3437297712,5.3351525695,5.0097303633
6553,ENSRNOG00000017032,Atp5f1a,9.3435040577,9.295879999,9.0006926132,9.0957592727,9.0823548023
6554,ENSRNOG00000017035,Cep120,3.6251870478,2.8768814867,4.6652437977,4.6908434614,4.6150647007
6555,ENSRNOG00000017036,Sec11c,5.0871611974,4.6298248992,5.9980598017,6.0554456458,6.1745291122
6556,ENSRNOG00000017037,Otud3,0.837551073,0.9367460903,2.5570807352,1.9733552817,2.1826336136
6557,ENSRNOG00000017040,Wrnip1,3.4091831323,3.3534719062,4.3631116503,4.4922765149,4.2469333474
6558,ENSRNOG00000017045,Zdhhc1,2.0368080485,2.2356595028,3.055438874,3.4260463536,3.2830738127
6559,ENSRNOG00000017047,Inip,-0.40063611,0.9367460903,2.2140944646,1.9399959351,2.0475376987
6560,ENSRNOG00000017050,Lmntd2,-1.9485333467,-0.829444429,0.3287502614,0.2897280745,0.7185490687
6561,ENSRNOG00000017051,Tmem110,2.5193890138,2.2837814967,3.3389976084,3.3391474043,3.6147503815
6562,ENSRNOG00000017052,Pianp,2.0666600987,1.8121599645,2.0284058374,1.8350239003,1.418489905
6563,ENSRNOG00000017057,Tbc1d22a,2.3597619427,2.3975001945,3.4417718705,3.4017475586,3.0484689267
6564,ENSRNOG00000017063,Fcna,4.741582711,4.6110862353,4.0847374785,3.795962755,4.2283124011
6565,ENSRNOG00000017065,Arhgap28,-0.5740393878,-1.3342107773,0.6681467,0.4047242121,-0.0459928204
6566,ENSRNOG00000017066,Zfp384,4.7736103752,4.733089964,5.5230077226,5.6814144138,5.47488578
6567,ENSRNOG00000017067,Haus1,0.1989623809,-1.3082957933,0.4481207798,-2.3344119356,1.3079113809
6568,ENSRNOG00000017069,Mark4,3.2621293922,3.5531945786,4.3455455141,4.3149601874,3.9985442588
6569,ENSRNOG00000017071,Babam1,4.1435371049,4.3194461975,5.6526543689,5.490465809,5.6365626658
6570,ENSRNOG00000017073,Car9,-1.2710402838,-1.0695048655,0.8782004631,1.5108167447,0.8964044584
6571,ENSRNOG00000017074,Rab28,4.1067975121,4.3511280232,5.2248238695,5.2508077306,5.4509396096
6572,ENSRNOG00000017075,Slc35e2b,5.4981880598,5.0276136092,4.4519804905,4.6995410756,4.0630140182
6573,ENSRNOG00000017077,Snx7,2.8463602196,2.582015406,5.0375976076,4.891769323,5.2896666606
6574,ENSRNOG00000017078,Selenon,2.1802499608,2.6200005204,4.5083238451,4.5263912213,4.3822294791
6575,ENSRNOG00000017079,Pgm2l1,1.698422213,1.1069020893,2.2523029618,2.0059606632,2.4416463878
6576,ENSRNOG00000017084,Hsd11b2,1.8085212925,2.8451605867,0.6104805491,0.6718443479,0.2775246716
6577,ENSRNOG00000017085,Tubgcp3,3.6744878216,3.4814476998,4.581019095,4.6241467837,4.4693837163
6578,ENSRNOG00000017086,AABR07054367.1,-0.40063611,-0.6523807035,1.0178287431,0.7509201316,0.4588442634
6579,ENSRNOG00000017087,Man1c1,2.8970872352,2.582015406,3.5842108178,3.2737072631,3.8842473658
6580,ENSRNOG00000017090,RGD1308706,3.4885157176,2.9383046065,4.0526193307,4.2483877539,4.4319541105
6581,ENSRNOG00000017091,Slc25a46,4.8093634176,4.8049299774,5.219770822,5.3668789305,5.203313668
6582,ENSRNOG00000017092,Zfp169,0.1384049596,1.1069020893,2.343618535,2.5787386803,1.7670304977
6583,ENSRNOG00000017093,Pxdc1,4.9233492554,4.9942343909,4.8787476517,4.7494986722,4.9054448299
6584,ENSRNOG00000017097,Lhpp,5.1809008453,5.5060585064,5.112236447,5.4071068978,5.1349782568
6585,ENSRNOG00000017100,LOC108348078,2.692883784,3.574340776,4.3882943375,5.3278524751,4.4316828448
6586,ENSRNOG00000017102,Cmtr2,1.698422213,1.6745431027,3.0003764834,3.0729080463,2.8995043495
6587,ENSRNOG00000017105,Dpyd,7.2105850867,7.2194363613,5.2880326514,5.2036923438,5.1937474134
6588,ENSRNOG00000017106,Csnk1a1,6.2871970705,6.2815880407,7.0055163652,6.8865068231,6.7219516046
6589,ENSRNOG00000017108,Syngr1,2.7016621262,2.9383046065,4.1918336507,3.8051629345,4.1579025276
6590,ENSRNOG00000017109,Rassf7,2.7937843721,2.3303500287,2.4127251879,1.9058469272,2.8677725521
6591,ENSRNOG00000017113,Ccnt2,5.1700096831,5.2072190234,5.5626606092,5.5299016065,5.443666799
